#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
7322551|2016-08-28T04:29:50.230000|42.7572|13.2148|10.4|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7322681|2016-08-28T04:33:13.240000|42.7212|13.2133|9.9|SURVEY-INGV||||ML|2.1|--|Rieti
7323671|2016-08-28T05:10:23.610000|42.7722|13.0933|8.4|SURVEY-INGV||||ML|2.0|--|Perugia
7323941|2016-08-28T05:16:34.230000|42.6032|13.3092|9.8|SURVEY-INGV||||ML|3.1|--|Rieti
7323981|2016-08-28T05:17:49.690000|42.6088|13.3067|11.0|SURVEY-INGV||||ML|2.2|--|Rieti
7324961|2016-08-28T05:45:05.950000|42.6322|13.3187|9.9|SURVEY-INGV||||ML|2.4|--|Rieti
7325071|2016-08-28T05:49:26.610000|42.7615|13.2522|9.2|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7325451|2016-08-28T05:59:53.830000|42.8362|13.2545|7.0|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7325651|2016-08-28T06:04:19.550000|42.8093|13.165|10.8|SURVEY-INGV||||ML|2.1|--|Perugia
7325951|2016-08-28T06:13:10.360000|42.6252|13.3103|8.5|SURVEY-INGV||||ML|2.9|--|Rieti
7326181|2016-08-28T06:20:03.640000|42.8165|13.2148|8.8|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7326791|2016-08-28T06:37:19.590000|42.7225|13.2083|10.3|SURVEY-INGV||||ML|3.4|--|Rieti
7326841|2016-08-28T06:38:46.830000|42.7952|13.2073|9.9|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7327241|2016-08-28T06:48:25.780000|42.3903|13.3338|10.3|SURVEY-INGV||||ML|2.1|--|L'Aquila
7327801|2016-08-28T07:05:45.230000|42.7597|13.2047|10.1|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7328221|2016-08-28T07:17:49.530000|42.6472|13.2242|14.5|SURVEY-INGV||||ML|2.0|--|Rieti
7329641|2016-08-28T07:59:53.720000|42.796|13.2352|8.1|SURVEY-INGV||||ML|3.0|--|Ascoli Piceno
7329671|2016-08-28T08:01:16.500000|42.7798|13.2408|14.9|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7330831|2016-08-28T08:40:31.630000|42.4588|13.2803|9.8|SURVEY-INGV||||ML|2.1|--|L'Aquila
7330801|2016-08-28T08:40:32.380000|42.5043|13.2513|11.8|SURVEY-INGV||||ML|2.4|--|L'Aquila
7331681|2016-08-28T09:08:02.050000|42.5703|13.2695|11.6|SURVEY-INGV||||ML|2.0|--|L'Aquila
7331801|2016-08-28T09:12:41.710000|42.8672|13.2457|8.7|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7331841|2016-08-28T09:13:35.630000|42.7945|13.1852|10.0|SURVEY-INGV||||ML|2.1|--|Perugia
7332041|2016-08-28T09:18:17.980000|42.6265|13.2948|7.8|SURVEY-INGV||||ML|3.3|--|Rieti
7332291|2016-08-28T09:26:44.420000|42.5962|13.3152|11.1|SURVEY-INGV||||ML|2.0|--|Rieti
7333031|2016-08-28T09:51:50.120000|42.6188|13.2997|10.9|SURVEY-INGV||||ML|2.3|--|Rieti
7333541|2016-08-28T10:01:51.050000|42.6163|13.3023|8.3|SURVEY-INGV||||ML|2.0|--|Rieti
7333731|2016-08-28T10:05:37.700000|42.6092|13.3138|7.0|SURVEY-INGV||||ML|2.2|--|Rieti
7333801|2016-08-28T10:06:33.350000|42.6113|13.3012|7.4|SURVEY-INGV||||ML|2.1|--|Rieti
7334041|2016-08-28T10:11:46.520000|42.8102|13.1528|10.4|SURVEY-INGV||||ML|2.1|--|Perugia
7334421|2016-08-28T10:24:17.320000|42.7793|13.0992|12.7|SURVEY-INGV||||ML|2.5|--|Perugia
7334431|2016-08-28T10:25:32.630000|42.7788|13.1073|10.6|SURVEY-INGV||||ML|3.0|--|Perugia
7334991|2016-08-28T10:44:07.410000|42.7967|13.1737|9.9|SURVEY-INGV||||ML|2.7|--|Perugia
7335801|2016-08-28T11:13:55.460000|42.7313|13.1983|10.0|SURVEY-INGV||||ML|2.2|--|Rieti
7337171|2016-08-28T12:09:12.600000|42.8382|13.2218|9.2|SURVEY-INGV||||ML|2.0|--|Macerata
7337401|2016-08-28T12:17:50.740000|42.7898|13.2448|11.3|SURVEY-INGV||||ML|2.9|--|Ascoli Piceno
7338361|2016-08-28T12:44:50.210000|42.7415|13.2083|10.6|SURVEY-INGV||||ML|2.7|--|Rieti
7339051|2016-08-28T13:07:32.900000|42.5953|13.2923|10.3|SURVEY-INGV||||Mw|3.5|--|Rieti
7340691|2016-08-28T14:18:08.800000|42.8037|13.155|10.1|SURVEY-INGV||||ML|2.0|--|Perugia
7342001|2016-08-28T15:00:58.440000|42.7545|13.162|9.9|SURVEY-INGV||||ML|2.1|--|Perugia
7342121|2016-08-28T15:04:32.240000|42.568|13.2118|11.1|SURVEY-INGV||||ML|2.3|--|L'Aquila
7342961|2016-08-28T15:34:05.770000|42.8062|13.148|10.0|SURVEY-INGV||||ML|2.4|--|Perugia
7343051|2016-08-28T15:37:38.860000|42.7732|13.1192|10.9|SURVEY-INGV||||ML|3.6|--|Perugia
7343111|2016-08-28T15:38:52.470000|42.7817|13.1197|12.4|SURVEY-INGV||||ML|2.7|--|Perugia
7343161|2016-08-28T15:39:15.010000|42.778|13.1308|11.7|SURVEY-INGV||||ML|2.6|--|Perugia
7343181|2016-08-28T15:40:09.420000|42.7812|13.1242|12.2|SURVEY-INGV||||ML|2.0|--|Perugia
7343661|2016-08-28T15:53:32.780000|42.6982|13.1888|4.2|SURVEY-INGV||||ML|2.4|--|Rieti
7343701|2016-08-28T15:55:35.230000|42.8198|13.2382|8.7|SURVEY-INGV||||Mw|4.2|--|Ascoli Piceno
7344771|2016-08-28T16:25:18.570000|42.7323|13.247|10.3|SURVEY-INGV||||ML|2.8|--|Rieti
7345321|2016-08-28T16:39:18.610000|42.8387|13.1702|10.7|SURVEY-INGV||||ML|2.0|--|Macerata
7345471|2016-08-28T16:42:01.620000|42.8207|13.1428|9.8|SURVEY-INGV||||Mw|3.7|--|Perugia
7346011|2016-08-28T16:54:40.800000|42.7862|13.1687|11.1|SURVEY-INGV||||ML|2.3|--|Perugia
7346341|2016-08-28T17:02:14.140000|42.8202|13.147|9.2|SURVEY-INGV||||ML|2.0|--|Perugia
7346421|2016-08-28T17:03:17.200000|42.8003|13.1572|10.3|SURVEY-INGV||||ML|2.2|--|Perugia
7346991|2016-08-28T17:18:25.300000|42.8298|13.2493|9.0|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7347361|2016-08-28T17:28:31.850000|42.779|13.1237|11.2|SURVEY-INGV||||ML|2.0|--|Perugia
7347401|2016-08-28T17:30:21.510000|42.7738|13.1247|7.2|SURVEY-INGV||||ML|2.0|--|Perugia
7347451|2016-08-28T17:32:25.220000|42.7802|13.1492|10.4|SURVEY-INGV||||ML|2.5|--|Perugia
7347491|2016-08-28T17:33:20.630000|42.6373|13.2518|10.6|SURVEY-INGV||||ML|2.6|--|Rieti
7348001|2016-08-28T17:44:49.900000|42.8287|13.2502|9.6|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7348031|2016-08-28T17:45:46.590000|42.7568|13.2277|9.8|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7348581|2016-08-28T18:00:18.360000|42.6058|13.2987|7.4|SURVEY-INGV||||ML|2.0|--|Rieti
7349121|2016-08-28T18:14:43.000000|42.7683|13.1533|10.7|SURVEY-INGV||||ML|2.1|--|Perugia
7350531|2016-08-28T18:57:23.560000|42.7817|13.13|11.4|SURVEY-INGV||||ML|2.1|--|Perugia
7351301|2016-08-28T19:18:28.080000|42.6668|13.246|10.6|SURVEY-INGV||||ML|2.1|--|Rieti
7352111|2016-08-28T19:44:32.660000|42.8272|13.2448|8.8|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7352651|2016-08-28T19:59:33.390000|42.8622|13.2648|8.8|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7352691|2016-08-28T20:00:41.580000|42.6058|13.2957|9.7|SURVEY-INGV||||ML|2.7|--|Rieti
7353481|2016-08-28T20:22:30.710000|42.7398|13.2032|9.1|SURVEY-INGV||||ML|3.1|--|Rieti
7353561|2016-08-28T20:24:05.900000|42.7808|13.1198|11.1|SURVEY-INGV||||ML|2.0|--|Perugia
7354401|2016-08-28T20:47:12.570000|42.7578|13.1507|10.1|SURVEY-INGV||||ML|2.1|--|Perugia
7355441|2016-08-28T21:18:13.980000|42.5655|13.3257|10.2|SURVEY-INGV||||ML|2.4|--|L'Aquila
7355501|2016-08-28T21:19:00.820000|42.651|13.2337|12.2|SURVEY-INGV||||ML|2.0|--|Rieti
7355681|2016-08-28T21:22:32.610000|42.7223|13.2568|10.1|SURVEY-INGV||||ML|2.1|--|Rieti
7355711|2016-08-28T21:23:14.500000|42.8273|13.2483|9.5|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7356061|2016-08-28T21:32:33.270000|42.6867|13.2925|8.9|SURVEY-INGV||||ML|2.2|--|Rieti
7356231|2016-08-28T21:37:21.200000|39.6278|15.7507|261.4|SURVEY-INGV||||ML|3.1|--|Costa Calabra nord-occidentale (Cosenza)
7357211|2016-08-28T22:05:54.220000|42.6678|13.2473|12.4|SURVEY-INGV||||ML|2.0|--|Rieti
7357621|2016-08-28T22:16:21.780000|42.7807|13.1898|9.6|SURVEY-INGV||||ML|2.4|--|Perugia
7358051|2016-08-28T22:29:19.110000|42.8062|13.2073|9.0|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7360261|2016-08-28T23:48:33.280000|42.8113|13.2043|10.1|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7361541|2016-08-29T00:35:32.740000|42.7303|13.1888|10.7|SURVEY-INGV||||ML|2.2|--|Rieti
7363391|2016-08-29T01:44:25.540000|42.7625|13.1948|9.8|SURVEY-INGV||||ML|3.5|--|Ascoli Piceno
7363571|2016-08-29T01:50:15.310000|42.8147|13.3077|20.2|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7364921|2016-08-29T02:34:49.830000|42.8218|13.2072|17.0|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7365191|2016-08-29T02:40:36.140000|42.7122|13.2932|13.8|SURVEY-INGV||||ML|2.0|--|Rieti
7365721|2016-08-29T03:00:51.730000|42.8175|13.2262|9.3|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7366451|2016-08-29T03:24:45.640000|42.8023|13.2058|9.8|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7367131|2016-08-29T03:49:02.110000|41.2072|14.8528|11.3|SURVEY-INGV||||ML|2.0|--|Benevento
7367651|2016-08-29T04:04:04.150000|42.7375|13.2113|10.1|SURVEY-INGV||||ML|2.7|--|Rieti
7367691|2016-08-29T04:05:46.030000|42.8022|13.1723|9.8|SURVEY-INGV||||ML|2.5|--|Perugia
7368011|2016-08-29T04:15:44.860000|42.7037|13.3142|12.2|SURVEY-INGV||||ML|2.1|--|Rieti
7368331|2016-08-29T04:27:23.280000|42.7047|13.3277|14.4|SURVEY-INGV||||ML|2.3|--|Rieti
7368841|2016-08-29T04:50:36.930000|42.7555|13.1817|9.9|SURVEY-INGV||||ML|2.1|--|Perugia
7368901|2016-08-29T04:53:24.300000|42.6147|13.3257|10.9|SURVEY-INGV||||ML|2.1|--|Rieti
7369451|2016-08-29T05:19:31.830000|42.5882|13.2935|14.8|SURVEY-INGV||||ML|2.0|--|Rieti
7369491|2016-08-29T05:25:23.210000|42.6158|13.256|10.8|SURVEY-INGV||||ML|2.1|--|Rieti
7369681|2016-08-29T05:34:03.610000|42.8137|13.1503|10.5|SURVEY-INGV||||ML|2.1|--|Perugia
7369991|2016-08-29T05:46:37.590000|42.6142|13.301|10.1|SURVEY-INGV||||ML|2.1|--|Rieti
7370091|2016-08-29T05:48:47.800000|42.8277|13.1552|9.9|SURVEY-INGV||||ML|2.2|--|Perugia
7370871|2016-08-29T06:20:10.670000|42.7482|13.1865|9.3|SURVEY-INGV||||ML|3.6|--|Rieti
7371141|2016-08-29T06:28:53.920000|37.7193|15.1868|5.3|SURVEY-INGV||||ML|2.1|--|Catania
7371331|2016-08-29T06:32:36.550000|38.4868|15.3725|117.1|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
7371281|2016-08-29T06:33:14.900000|42.5817|13.3062|9.7|SURVEY-INGV||||ML|2.0|--|Rieti
7372151|2016-08-29T06:59:37.690000|42.6227|13.2953|10.2|SURVEY-INGV||||ML|2.6|--|Rieti
7372401|2016-08-29T07:07:36.820000|42.8308|13.1623|9.8|SURVEY-INGV||||ML|2.0|--|Perugia
7372501|2016-08-29T07:09:45.400000|42.7345|13.2118|9.3|SURVEY-INGV||||ML|2.1|--|Rieti
7372531|2016-08-29T07:10:13.040000|42.7542|13.1837|9.8|SURVEY-INGV||||ML|2.0|--|Rieti
7373021|2016-08-29T07:28:09.210000|42.8028|13.2107|10.0|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7373241|2016-08-29T07:34:36.760000|42.6427|13.293|9.2|SURVEY-INGV||||ML|2.2|--|Rieti
7375321|2016-08-29T08:54:43.380000|42.5097|13.2928|11.3|SURVEY-INGV||||ML|2.2|--|L'Aquila
7375551|2016-08-29T09:07:19.800000|42.7985|13.1612|9.0|SURVEY-INGV||||ML|2.0|--|Perugia
7375631|2016-08-29T09:14:56.390000|41.7487|16.2592|11.1|SURVEY-INGV||||ML|2.1|--|Costa Garganica (Foggia)
7377301|2016-08-29T10:24:35.070000|42.8205|13.2355|9.1|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7377641|2016-08-29T10:31:35.940000|42.7817|13.1247|11.9|SURVEY-INGV||||ML|2.9|--|Perugia
7377661|2016-08-29T10:32:13.580000|42.8002|13.207|9.9|SURVEY-INGV||||ML|2.9|--|Ascoli Piceno
7377861|2016-08-29T10:40:29.850000|42.7442|13.2373|10.9|SURVEY-INGV||||ML|2.4|--|Rieti
7377911|2016-08-29T10:41:51.490000|42.7087|13.2693|10.3|SURVEY-INGV||||ML|2.6|--|Rieti
7378091|2016-08-29T10:47:38.180000|42.6472|13.3193|8.0|SURVEY-INGV||||ML|2.2|--|Rieti
7379051|2016-08-29T11:21:52.550000|42.6198|13.2992|7.9|SURVEY-INGV||||ML|2.3|--|Rieti
7379351|2016-08-29T11:36:33.140000|42.6255|13.327|10.0|SURVEY-INGV||||ML|2.1|--|Rieti
7379841|2016-08-29T11:50:47.600000|42.8217|13.238|6.4|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7381101|2016-08-29T12:39:58.430000|42.6337|13.2858|10.4|SURVEY-INGV||||ML|2.4|--|Rieti
7381281|2016-08-29T12:48:44.620000|42.6638|13.315|7.8|SURVEY-INGV||||ML|2.2|--|Rieti
7381431|2016-08-29T12:53:13.260000|42.6287|13.307|8.4|SURVEY-INGV||||ML|2.7|--|Rieti
7382481|2016-08-29T13:29:28.350000|42.7268|13.137|8.3|SURVEY-INGV||||ML|3.0|--|Perugia
7382511|2016-08-29T13:30:46.580000|42.6473|13.2938|9.2|SURVEY-INGV||||ML|2.4|--|Rieti
7384051|2016-08-29T14:27:25.390000|42.6315|13.3012|9.3|SURVEY-INGV||||ML|2.8|--|Rieti
7384301|2016-08-29T14:34:19.360000|42.785|13.2457|8.5|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7384291|2016-08-29T14:34:19.510000|42.7927|13.2495|8.8|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7385341|2016-08-29T15:10:30.080000|42.8287|13.2623|7.8|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7385481|2016-08-29T15:15:36.260000|42.7477|13.183|10.0|SURVEY-INGV||||ML|2.0|--|Rieti
7385811|2016-08-29T15:25:01.180000|42.8002|13.2387|8.7|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7386381|2016-08-29T15:41:12.550000|42.6153|13.243|13.0|SURVEY-INGV||||ML|2.1|--|Rieti
7386891|2016-08-29T15:58:08.910000|42.7337|13.1927|9.8|SURVEY-INGV||||ML|2.5|--|Rieti
7387051|2016-08-29T16:02:18.000000|42.8375|13.25|8.0|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7387281|2016-08-29T16:07:38.730000|42.7992|13.2302|9.1|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7387401|2016-08-29T16:10:44.820000|42.6717|13.2022|12.3|SURVEY-INGV||||ML|2.7|--|Rieti
7387751|2016-08-29T16:23:21.500000|42.8025|13.2285|8.0|SURVEY-INGV||||ML|2.8|--|Ascoli Piceno
7387841|2016-08-29T16:24:57.130000|42.7495|13.2468|9.8|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7388221|2016-08-29T16:38:58.560000|42.7897|13.2375|7.0|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7388451|2016-08-29T16:43:52.520000|42.8287|13.1483|8.7|SURVEY-INGV||||ML|3.0|--|Perugia
7388701|2016-08-29T16:49:56.330000|42.74|13.1773|9.4|SURVEY-INGV||||ML|2.0|--|Rieti
7389081|2016-08-29T17:02:52.040000|42.7513|13.2578|9.1|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7389791|2016-08-29T17:27:37.360000|42.7898|13.2355|9.7|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7390161|2016-08-29T17:38:17.750000|42.809|13.2422|7.5|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7390371|2016-08-29T17:44:13.060000|42.7563|13.1608|12.8|SURVEY-INGV||||ML|2.3|--|Perugia
7390701|2016-08-29T17:52:22.570000|42.8628|13.2198|8.3|SURVEY-INGV||||ML|3.3|--|Macerata
7392551|2016-08-29T18:46:13.430000|42.8182|13.2397|8.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7393021|2016-08-29T19:00:31.420000|42.8145|13.2382|8.7|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7393171|2016-08-29T19:04:51.850000|42.8512|13.2232|8.3|SURVEY-INGV||||ML|2.9|--|Macerata
7394091|2016-08-29T19:28:57.980000|42.5962|13.3022|9.9|SURVEY-INGV||||ML|2.1|--|Rieti
7394481|2016-08-29T19:37:51.640000|42.7348|13.1945|10.5|SURVEY-INGV||||ML|2.2|--|Rieti
7396711|2016-08-29T20:37:12.820000|42.8057|13.2438|7.6|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7399521|2016-08-29T21:47:37.590000|42.7942|13.2032|9.5|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7400451|2016-08-29T22:09:50.670000|42.7455|13.2262|12.4|SURVEY-INGV||||ML|2.3|--|Rieti
7400581|2016-08-29T22:13:22.250000|42.8337|13.1323|9.9|SURVEY-INGV||||ML|2.0|--|Perugia
7401751|2016-08-29T22:45:22.560000|42.7437|13.2238|12.9|SURVEY-INGV||||ML|2.3|--|Rieti
7403661|2016-08-29T23:34:57.740000|42.8553|13.2197|8.9|SURVEY-INGV||||ML|2.1|--|Macerata
7404031|2016-08-29T23:44:30.870000|42.7538|13.1495|10.4|SURVEY-INGV||||ML|2.0|--|Perugia
7404171|2016-08-29T23:47:25.510000|42.7543|13.1502|9.7|SURVEY-INGV||||ML|2.0|--|Perugia
7404821|2016-08-30T00:07:07.950000|42.7277|13.26|10.1|SURVEY-INGV||||ML|2.0|--|Rieti
7404981|2016-08-30T00:09:40.290000|42.7465|13.1458|8.2|SURVEY-INGV||||ML|2.8|--|Perugia
7405091|2016-08-30T00:11:23.230000|42.7568|13.1483|10.4|SURVEY-INGV||||ML|2.0|--|Perugia
7405941|2016-08-30T00:35:55.730000|42.8038|13.1408|9.0|SURVEY-INGV||||ML|3.4|--|Perugia
7408091|2016-08-30T01:31:32.460000|42.8243|13.233|9.6|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7408521|2016-08-30T01:43:23.980000|42.7332|13.2268|11.0|SURVEY-INGV||||ML|2.0|--|Rieti
7409031|2016-08-30T02:02:56.620000|42.6703|13.1935|12.3|SURVEY-INGV||||ML|2.0|--|Rieti
7411921|2016-08-30T03:20:26.530000|38.0283|15.1613|8.7|SURVEY-INGV||||ML|2.3|--|Messina
7413021|2016-08-30T03:55:14.420000|42.7983|13.1817|11.0|SURVEY-INGV||||ML|2.7|--|Perugia
7414161|2016-08-30T04:22:25.680000|42.7392|13.1867|10.1|SURVEY-INGV||||ML|2.0|--|Rieti
7415801|2016-08-30T05:06:24.230000|42.7463|13.2117|11.1|SURVEY-INGV||||ML|2.2|--|Rieti
7416431|2016-08-30T05:29:08.840000|42.7472|13.1795|10.0|SURVEY-INGV||||ML|2.5|--|Rieti
7416901|2016-08-30T05:40:27.870000|42.6727|13.1882|11.7|SURVEY-INGV||||ML|2.4|--|Rieti
7417311|2016-08-30T05:52:57.080000|42.8233|13.1632|11.0|SURVEY-INGV||||ML|2.2|--|Perugia
7417341|2016-08-30T05:54:00.950000|42.7478|13.208|11.4|SURVEY-INGV||||ML|2.1|--|Rieti
7417421|2016-08-30T05:54:40.580000|42.756|13.1827|10.6|SURVEY-INGV||||ML|2.0|--|Perugia
7418761|2016-08-30T06:27:36.110000|42.7387|13.2077|10.1|SURVEY-INGV||||ML|2.4|--|Rieti
7418811|2016-08-30T06:27:46.900000|42.7255|13.2945|13.6|SURVEY-INGV||||ML|2.3|--|Rieti
7418841|2016-08-30T06:28:06.250000|42.6552|13.2022|14.0|SURVEY-INGV||||ML|2.2|--|Rieti
7418861|2016-08-30T06:28:34.470000|42.8298|13.2665|16.0|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7419831|2016-08-30T07:01:06.880000|42.7983|13.2152|10.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7421071|2016-08-30T07:17:12.000000|38.422|14.868|11.6|SURVEY-INGV-CT||||ML|2.7|--|Isole Eolie (Messina)
7421241|2016-08-30T07:43:18.390000|42.7998|13.177|10.5|SURVEY-INGV||||ML|2.4|--|Perugia
7422291|2016-08-30T08:16:16.450000|42.6013|13.2868|10.9|SURVEY-INGV||||ML|2.1|--|Rieti
7422811|2016-08-30T08:39:42.040000|42.6537|13.2018|12.9|SURVEY-INGV||||ML|2.0|--|Rieti
7423951|2016-08-30T09:21:45.160000|42.6613|13.2212|12.6|SURVEY-INGV||||ML|2.4|--|Rieti
7424531|2016-08-30T09:42:34.090000|42.7687|13.1387|9.4|SURVEY-INGV||||ML|2.1|--|Perugia
7424731|2016-08-30T09:49:43.980000|42.7407|13.2233|12.6|SURVEY-INGV||||ML|2.1|--|Rieti
7426151|2016-08-30T10:34:15.990000|42.732|13.2275|11.1|SURVEY-INGV||||ML|2.1|--|Rieti
7426231|2016-08-30T10:36:30.670000|42.5978|13.3052|8.2|SURVEY-INGV||||ML|2.2|--|Rieti
7426471|2016-08-30T10:42:01.160000|42.8198|13.2497|5.5|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7426551|2016-08-30T10:43:06.460000|42.8708|13.2702|8.7|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7428451|2016-08-30T11:47:04.710000|42.8042|13.2347|7.9|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7429081|2016-08-30T12:13:47.380000|42.6777|13.1737|12.9|SURVEY-INGV||||ML|2.4|--|Rieti
7429441|2016-08-30T12:27:48.090000|42.8413|13.2543|9.7|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7429551|2016-08-30T12:31:58.910000|42.8283|13.149|10.1|SURVEY-INGV||||ML|2.0|--|Perugia
7430581|2016-08-30T13:08:17.790000|42.6113|13.2607|11.4|SURVEY-INGV||||ML|2.3|--|Rieti
7430931|2016-08-30T13:21:53.730000|42.627|13.3087|10.7|SURVEY-INGV||||ML|2.3|--|Rieti
7430991|2016-08-30T13:22:58.240000|42.6067|13.2698|12.2|SURVEY-INGV||||ML|2.4|--|Rieti
7431191|2016-08-30T13:29:13.520000|42.7248|13.1968|13.3|SURVEY-INGV||||ML|2.0|--|Rieti
7431641|2016-08-30T13:43:24.630000|42.8403|13.1405|8.4|SURVEY-INGV||||ML|2.2|--|Macerata
7432031|2016-08-30T13:59:34.260000|42.7925|13.21|8.0|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7432201|2016-08-30T14:05:32.120000|42.731|13.1852|12.7|SURVEY-INGV||||ML|3.0|--|Rieti
7433171|2016-08-30T14:45:32.620000|42.8288|13.1515|9.1|SURVEY-INGV||||ML|2.4|--|Perugia
7433451|2016-08-30T14:54:55.360000|42.8232|13.1473|11.4|SURVEY-INGV||||ML|2.8|--|Perugia
7433601|2016-08-30T14:58:16.020000|42.839|13.1717|7.7|SURVEY-INGV||||ML|2.1|--|Macerata
7434671|2016-08-30T15:36:03.370000|42.7922|13.2093|9.9|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7435591|2016-08-30T16:02:45.480000|42.8183|13.2445|9.5|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7436611|2016-08-30T16:32:35.340000|42.6462|13.3018|9.1|SURVEY-INGV||||ML|2.0|--|Rieti
7437881|2016-08-30T17:08:17.940000|42.7385|13.2007|13.6|SURVEY-INGV||||ML|2.0|--|Rieti
7437981|2016-08-30T17:10:02.690000|42.8143|13.1783|10.5|SURVEY-INGV||||ML|2.3|--|Perugia
7439341|2016-08-30T17:40:27.600000|42.6688|13.2283|11.1|SURVEY-INGV||||ML|2.3|--|Rieti
7439411|2016-08-30T17:42:02.010000|42.7265|13.1732|13.5|SURVEY-INGV||||ML|2.3|--|Rieti
7439951|2016-08-30T17:51:43.610000|42.4773|13.277|15.0|SURVEY-INGV||||ML|2.7|--|L'Aquila
7439921|2016-08-30T17:52:00.580000|42.4773|13.2702|15.9|SURVEY-INGV||||ML|3.1|--|L'Aquila
7441191|2016-08-30T18:23:17.340000|42.5717|13.281|11.9|SURVEY-INGV||||ML|2.1|--|L'Aquila
7441371|2016-08-30T18:28:54.190000|42.5825|13.3072|9.8|SURVEY-INGV||||ML|2.2|--|Rieti
7441341|2016-08-30T18:28:54.110000|42.5838|13.3055|10.8|SURVEY-INGV||||ML|2.3|--|Rieti
7442621|2016-08-30T19:02:09.170000|42.7285|13.214|13.0|SURVEY-INGV||||ML|2.0|--|Rieti
7443031|2016-08-30T19:15:07.210000|42.614|13.3173|10.6|SURVEY-INGV||||ML|2.0|--|Rieti
7443451|2016-08-30T19:26:41.850000|42.7197|13.1737|12.5|SURVEY-INGV||||ML|2.1|--|Rieti
7443441|2016-08-30T19:26:41.890000|42.7207|13.1787|12.8|SURVEY-INGV||||ML|2.0|--|Rieti
7444261|2016-08-30T19:51:17.580000|42.8307|13.2593|9.6|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7444511|2016-08-30T19:57:36.890000|42.753|13.3345|13.9|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7445281|2016-08-30T20:16:39.000000|42.7547|13.2407|10.0|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7446151|2016-08-30T20:40:28.850000|42.8323|13.1478|9.5|SURVEY-INGV||||ML|2.1|--|Perugia
7448211|2016-08-30T21:41:53.810000|42.5687|13.2713|12.8|SURVEY-INGV||||ML|2.4|--|L'Aquila
7448921|2016-08-30T22:00:15.170000|42.775|13.2383|12.5|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7449271|2016-08-30T22:11:15.680000|42.8212|13.2613|9.6|SURVEY-INGV||||ML|3.1|--|Ascoli Piceno
